, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1.3691,1.3182,1.3459,1.2945,1.2789,1.2920,1.2918,1.2655,1.2940,0.9722,0.9350,0.9775,600
B,0.0959,0.0957,0.0997,0.0964,0.0964,0.0997,0.0984,0.0978,0.0985,0.0977,0.1019,0.0960,600
C,0.3732,0.3162,0.3835,0.3601,0.3211,0.2725,0.3287,0.3314,0.3790,0.1405,0.1188,0.1013,600
D,1.2945,1.2556,1.4304,1.4391,1.4303,1.4269,1.4359,1.4257,1.4605,1.3522,1.1866,1.1946,600
E,0.7393,0.7636,0.9967,0.9898,0.9280,0.9509,0.8850,0.8284,0.8999,0.8709,0.8740,0.6237,600
F,0.1192,0.1337,0.3596,1.3449,1.3143,1.3552,0.6222,0.6345,0.6248,0.5052,0.3936,0.1544,600
G,1.1644,1.0707,1.2730,1.2523,1.2300,1.2187,0.2600,0.1342,0.0976,0.0977,0.0966,0.0978,600
H,1.1242,1.1203,1.1552,1.5503,1.3943,1.5773,1.0396,1.0677,1.0484,0.2726,0.2531,0.2481,600
