, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.4722,0.4909,0.4686,0.0957,0.0953,0.0967,0.0862,0.0866,0.0931,0.0891,0.1793,0.1002,600
B,0.4020,0.4276,0.4374,0.1012,0.0992,0.0980,0.0898,0.0974,0.0862,0.0891,0.1855,0.0936,600
C,0.2934,0.2947,0.2860,0.0937,0.0933,0.0928,0.2775,0.0869,0.0889,0.0923,0.1786,0.0941,600
D,0.4385,0.4336,0.4449,0.1119,0.1077,0.1101,0.0932,0.0927,0.0886,0.0895,1.2371,0.0937,600
E,0.3808,0.4578,0.5332,0.1125,0.1116,0.1183,0.0898,0.0915,0.0870,0.0897,0.0970,0.0930,600
F,0.7464,0.7171,0.7319,0.1777,0.1968,0.1834,0.0899,0.0900,0.0918,0.1071,1.7347,0.0990,600
G,0.4012,0.3876,0.3943,0.1008,0.0984,0.1009,0.1899,0.0927,0.0895,0.0931,0.1055,0.1022,600
H,0.6345,0.6499,0.6449,0.1136,0.1019,0.1057,0.0916,0.0933,0.0983,0.0967,0.0965,0.0927,600
