, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.4878,0.4921,0.4877,0.0966,0.0961,0.0972,0.0870,0.0860,0.0925,0.0890,0.1436,0.0995,600
B,0.4267,0.4477,0.4466,0.1022,0.0998,0.0986,0.0929,0.0917,0.0864,0.0895,0.1440,0.0940,600
C,0.2819,0.2902,0.2919,0.0946,0.0946,0.0927,0.2682,0.0869,0.0895,0.0927,0.1375,0.0939,600
D,0.4947,0.4946,0.4997,0.1146,0.1080,0.1097,0.0931,0.0926,0.0889,0.0896,1.2321,0.0924,600
E,0.4386,0.5285,0.5581,0.1142,0.1129,0.1244,0.0891,0.0924,0.0881,0.0903,0.0981,0.0923,600
F,0.7466,0.7385,0.7492,0.1577,0.1623,0.1658,0.0898,0.0906,0.0919,0.0980,1.6534,0.1013,600
G,0.4062,0.3905,0.3969,0.1023,0.1004,0.1013,0.2030,0.0938,0.0905,0.0941,0.1047,0.0994,600
H,0.6049,0.6061,0.5977,0.1143,0.1035,0.1048,0.0934,0.0967,0.0954,0.0946,0.0922,0.0934,600
