, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.4503,0.4770,0.4476,0.0962,0.0949,0.0978,0.0875,0.0851,0.0923,0.0893,0.2449,0.1009,600
B,0.2936,0.3957,0.3749,0.1007,0.0991,0.0991,0.0903,0.0920,0.0869,0.0880,0.2496,0.0942,600
C,0.4375,0.2827,0.2736,0.0929,0.0924,0.0915,0.2572,0.0860,0.0878,0.0918,0.2416,0.0964,600
D,0.3172,0.3237,0.3401,0.1104,0.1067,0.1080,0.0893,0.0910,0.0871,0.0883,1.1971,0.0944,600
E,0.3550,0.3309,0.3405,0.1074,0.1079,0.1130,0.0902,0.0897,0.0856,0.0881,0.0957,0.0940,600
F,0.7663,0.6983,0.7187,0.2142,0.2138,0.2107,0.0890,0.0877,0.0908,1.0475,1.5903,0.0976,600
G,0.3835,0.3668,0.3736,0.1000,0.0952,0.0993,0.2094,0.0925,0.0880,0.0923,0.0998,0.1025,600
H,0.5223,0.6396,0.6004,0.1088,0.0956,0.1081,0.0890,0.0923,0.0997,0.0960,0.1017,0.0999,600
