, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1.3716,1.3308,1.3581,1.2929,1.2801,1.3149,1.2941,1.2612,1.2974,0.8894,0.8425,0.8620,600
B,0.0991,0.0977,0.1024,0.0996,0.0984,0.1012,0.1005,0.1000,0.1008,0.0997,0.1033,0.1039,600
C,0.1420,0.1338,0.3287,0.3499,0.3045,0.2626,0.2930,0.3009,0.2932,0.2304,0.1180,0.1041,600
D,1.2976,1.3033,1.4169,1.4424,1.4245,1.4385,1.4272,1.4312,1.4549,1.3518,1.2591,1.2045,600
E,0.7539,0.8190,1.0034,0.9863,0.9260,0.9641,0.8889,0.8248,0.8878,0.8748,0.8921,0.6409,600
F,0.1267,0.1740,0.3497,1.4600,1.4088,1.4637,0.6154,0.5975,0.6069,0.4924,0.4049,0.1675,600
G,1.1725,1.1115,1.2983,1.2285,1.2289,1.2073,0.2747,0.2351,0.1706,0.1398,0.1477,0.1087,600
H,1.1438,1.1264,1.1527,1.5423,1.3722,1.5667,1.0594,1.0769,1.0741,0.2378,0.2182,0.2178,600
