, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0998,0.0994,0.0978,0.1033,0.1032,0.1047,0.1548,0.1556,0.1526,0.1560,0.1548,0.1625,600
B,0.1021,0.1029,0.1079,0.1066,0.1071,0.1088,0.1185,0.1228,0.1171,0.1172,0.1211,0.1255,600
C,0.1041,0.0994,0.0999,0.0992,0.0988,0.0971,0.1044,0.1055,0.1064,0.0984,0.0994,0.1009,600
D,0.1060,0.1023,0.1002,0.0954,0.0974,0.0976,0.1190,0.1181,0.1176,0.1196,0.1232,0.1224,600
E,0.1413,0.1236,0.1212,0.1933,0.1688,0.1736,0.1238,0.1203,0.1172,0.1190,0.1143,0.1136,600
F,0.1472,0.1353,0.1314,0.1173,0.1167,0.1194,0.1227,0.1227,0.1204,0.1251,0.1271,0.1300,600
G,0.1220,0.1189,0.1215,0.1245,0.1238,0.1236,0.1302,0.1327,0.1268,0.1335,0.1371,0.1380,600
H,0.0985,0.0992,0.0997,0.1058,0.1061,0.1070,0.1357,0.1386,0.1368,0.1287,0.1261,0.1291,600
