, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1.1767,1.4157,1.4135,1.4389,1.3969,1.3733,1.3016,1.2684,1.2827,1.0428,1.0201,1.1050,600
B,0.0972,0.0970,0.1008,0.0977,0.0967,0.0996,0.0984,0.0979,0.0988,0.0982,0.1011,0.0986,600
C,1.0149,1.2135,1.2716,1.4370,1.4027,0.0991,1.1996,1.1221,1.1625,0.3091,0.4021,0.2105,600
D,1.3162,1.2306,1.3878,1.4029,1.3945,1.3933,1.4047,1.3898,1.3899,1.1456,1.1083,1.1873,600
E,0.7183,0.7365,0.9067,0.9813,0.9025,0.9261,0.8736,0.8045,0.8720,0.8367,0.6715,0.6104,600
F,0.1189,0.1477,0.1576,1.2472,1.2178,1.2684,0.6479,0.6410,0.6375,0.5056,0.2547,0.1544,600
G,1.1138,0.9546,0.9702,1.1497,1.1412,1.1457,0.0951,0.0989,0.0972,0.0966,0.0957,0.0966,600
H,1.0912,1.1181,1.1696,1.6316,1.4678,1.6755,0.9249,0.9506,0.9389,0.8261,0.7714,0.7700,600
