, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0942,0.0894,0.0905,1.1100,1.0930,1.1024,1.1018,1.1087,1.0911,1.0948,1.1097,1.2145,600
B,0.1033,0.1016,0.1136,1.0486,1.0566,1.0779,1.2085,1.5915,1.1647,1.0902,1.0037,1.0808,600
C,0.6638,0.6886,0.7378,0.7737,0.7925,0.7969,0.7192,0.7646,0.7531,0.6735,0.6847,0.6967,600
D,0.1251,0.1080,0.1088,0.8192,0.8188,0.7748,0.8054,0.8130,0.8028,0.7651,0.7381,0.7590,600
E,0.3844,0.3945,0.3635,0.5860,0.4583,0.6261,0.2869,0.2803,0.2575,0.2037,0.2061,0.2254,600
F,1.0507,1.0163,1.0226,1.0910,1.0894,1.1268,1.0704,1.1220,1.1155,1.0348,1.0228,1.1008,600
G,0.9679,1.0382,1.0613,0.6074,0.6479,0.6515,0.7990,0.9459,0.8219,0.7557,0.7204,0.7723,600
H,0.0924,0.1308,0.1037,1.1957,1.1795,1.2044,0.7710,0.8696,0.8082,0.7606,0.8242,0.7433,600
