, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.4633,0.4931,0.4545,0.0945,0.0944,0.0954,0.0861,0.0857,0.0918,0.0861,0.2310,0.1073,600
B,0.3286,0.4166,0.4123,0.1000,0.0986,0.0983,0.0912,0.0937,0.0863,0.0887,0.2335,0.0907,600
C,0.4389,0.2907,0.2799,0.0925,0.0921,0.0914,0.2755,0.0867,0.0886,0.0916,0.2257,0.0974,600
D,0.3576,0.3658,0.3808,0.1079,0.1056,0.1064,0.0901,0.0910,0.0876,0.0878,1.2011,0.0956,600
E,0.3604,0.3366,0.4381,0.1093,0.1082,0.1137,0.0909,0.0902,0.0859,0.0892,0.0963,0.0911,600
F,0.7542,0.6995,0.7143,0.1924,0.2035,0.2034,0.0906,0.0890,0.0915,0.9972,1.6559,0.0955,600
G,0.3843,0.3728,0.3803,0.0995,0.0962,0.1000,0.1932,0.0922,0.0886,0.0938,0.1041,0.1051,600
H,0.6112,0.6558,0.6358,0.1100,0.0981,0.1031,0.0911,0.0918,0.0992,0.0992,0.1010,0.0966,600
