, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0979,0.0970,0.0959,0.1047,0.1051,0.1038,0.3599,0.3654,0.3799,0.4107,0.4074,0.4354,600
B,0.0990,0.0997,0.1062,0.1265,0.1261,0.1269,0.4637,0.4803,0.4885,0.4939,0.5073,0.5045,600
C,0.1177,0.1097,0.1100,0.1177,0.1187,0.1159,0.1638,0.1625,0.1575,0.1240,0.1268,0.1330,600
D,0.1069,0.1038,0.1011,0.1016,0.1041,0.1040,0.2870,0.2739,0.2520,0.2730,0.2720,0.2712,600
E,0.1641,0.1433,0.1285,0.3521,0.2929,0.2981,0.1243,0.1210,0.1187,0.1182,0.1150,0.1143,600
F,0.7879,0.3077,0.2253,0.1434,0.1402,0.1453,0.1505,0.1488,0.1462,0.1627,0.1644,0.1769,600
G,0.1971,0.1972,0.1924,0.1495,0.1460,0.1502,0.1874,0.1880,0.1812,0.2624,0.2514,0.2673,600
H,0.0968,0.1025,0.1010,0.1106,0.1096,0.1084,0.1642,0.1689,0.1730,0.1709,0.1663,0.1620,600
