, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.5332,0.5324,0.5243,0.0991,0.0975,0.0997,0.0872,0.0872,0.0935,0.0901,0.1432,0.0950,600
B,0.3892,0.3933,0.4015,0.1019,0.1006,0.0975,0.0907,0.0923,0.0868,0.0883,0.1535,0.0918,600
C,0.2877,0.2891,0.2926,0.0948,0.0941,0.0933,0.2511,0.0879,0.0898,0.0930,0.1429,0.0930,600
D,0.5655,0.5693,0.5608,0.1160,0.1069,0.1105,0.0920,0.0926,0.0878,0.0906,0.7856,0.0921,600
E,0.6228,0.5964,0.6311,0.1186,0.1202,0.1256,0.0897,0.0909,0.0876,0.0899,0.1013,0.0922,600
F,0.6368,0.6436,0.6457,0.1354,0.1390,0.1439,0.0916,0.0916,0.0889,0.0960,0.7307,0.1010,600
G,0.4295,0.4197,0.4380,0.1061,0.1043,0.1046,0.2180,0.0921,0.0905,0.0944,0.0994,0.0939,600
H,0.5128,0.5198,0.5107,0.1161,0.1041,0.1061,0.0936,0.0932,0.0961,0.0939,0.0923,0.0892,600
