, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.2441,0.2426,0.2480,1.2305,1.2144,1.2134,0.2274,0.2242,0.2222,1.1024,1.1022,1.2780,600
B,0.0969,0.0918,0.0934,0.0924,0.0919,0.0928,0.0949,0.0949,0.0972,0.0932,0.0934,0.0984,600
C,0.2834,0.2490,0.3706,0.6257,0.3121,0.0994,0.1559,0.2007,0.0985,1.0505,0.0952,0.9075,600
D,0.5333,0.4504,0.4109,1.1393,1.1179,1.1554,0.3089,0.3142,0.3087,0.1626,0.1569,0.1204,600
E,0.4436,0.4916,0.4305,0.7008,0.7711,0.7597,0.6117,0.5873,0.5536,0.5682,0.5590,0.5754,600
F,0.1965,0.2880,0.3305,1.2396,1.2172,0.4147,0.3737,0.3712,0.3683,0.3092,0.3164,0.2986,600
G,0.1062,0.1190,0.1158,1.0801,1.0641,1.0621,0.1041,0.1032,0.1022,0.1176,0.0989,0.0985,600
H,0.1820,0.1927,0.1858,1.2767,1.2653,1.2693,0.1235,0.1229,0.1235,0.8941,0.9318,0.8790,600
