, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.5239,0.5170,0.5095,0.0957,0.0946,0.0955,0.0856,0.0849,0.0921,0.0873,0.1392,0.0945,600
B,0.4232,0.4335,0.4423,0.1007,0.0981,0.0961,0.0903,0.0918,0.0853,0.0885,0.1561,0.0910,600
C,0.2870,0.2924,0.2934,0.0931,0.0921,0.0913,0.2641,0.0860,0.0877,0.0919,0.1421,0.0916,600
D,0.5299,0.5314,0.5317,0.1142,0.1053,0.1084,0.0924,0.0908,0.0871,0.0862,1.1313,0.0918,600
E,0.5818,0.5519,0.5770,0.1135,0.1169,0.1263,0.0880,0.0903,0.0856,0.0886,0.0985,0.0907,600
F,0.7065,0.7174,0.7214,0.1488,0.1540,0.1561,0.0888,0.0899,0.0900,0.0931,1.1812,0.1022,600
G,0.4181,0.4127,0.4236,0.1014,0.1001,0.0994,0.2285,0.0924,0.0888,0.0928,0.1042,0.0934,600
H,0.5394,0.5431,0.5404,0.1074,0.0960,0.0995,0.0899,0.0889,0.0928,0.0924,0.0950,0.0931,600
