, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.5083,0.5093,0.5062,0.0952,0.0943,0.0963,0.0858,0.0860,0.0925,0.0874,0.1391,0.0964,600
B,0.4318,0.4470,0.4539,0.1009,0.0987,0.0971,0.0896,0.0953,0.0856,0.0892,0.1490,0.0921,600
C,0.2846,0.2900,0.2919,0.0938,0.0936,0.0921,0.2701,0.0876,0.0896,0.0944,0.1352,0.0935,600
D,0.5135,0.5134,0.5154,0.1106,0.1078,0.1101,0.0918,0.0923,0.0871,0.0895,1.2091,0.0918,600
E,0.5300,0.5432,0.5638,0.1138,0.1147,0.1266,0.0884,0.0902,0.0878,0.0907,0.0989,0.0903,600
F,0.7286,0.7294,0.7357,0.1508,0.1572,0.1604,0.0906,0.0895,0.0909,0.0952,1.4336,0.1015,600
G,0.4087,0.4052,0.4126,0.1015,0.1000,0.1000,0.1705,0.0920,0.0896,0.0941,0.1058,0.0973,600
H,0.5649,0.5675,0.5681,0.1093,0.1008,0.1018,0.0942,0.0910,0.0965,0.0949,0.0955,0.0944,600
