, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1.3138,1.3262,1.3389,1.3392,1.3059,1.3036,1.2598,1.2387,1.2613,1.0204,0.9938,1.0829,600
B,0.0976,0.0973,0.1010,0.0977,0.0972,0.1006,0.0982,0.0982,0.0990,0.0980,0.1015,0.1045,600
C,1.0646,1.1391,1.3370,1.4850,1.1975,0.1016,1.2455,1.1536,1.1694,0.1852,0.2309,0.1435,600
D,1.2870,1.2245,1.3972,1.3943,1.3901,1.3852,1.4132,1.3968,1.4239,1.1955,1.1095,1.1702,600
E,0.7224,0.7357,0.9584,0.9764,0.9091,0.9302,0.8783,0.8106,0.8879,0.8497,0.7207,0.6135,600
F,0.1214,0.1440,0.2614,1.3205,1.2581,1.3083,0.6437,0.6484,0.6459,0.5281,0.3410,0.1635,600
G,1.0994,0.9387,0.9551,1.0898,1.0854,1.0849,0.0964,0.0986,0.0996,0.0978,0.0964,0.0986,600
H,1.1071,1.1314,1.1747,1.5804,1.4397,1.6230,0.9599,0.9846,0.9618,0.6455,0.6093,0.5998,600
