, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.5233,0.5227,0.5165,0.0949,0.0940,0.0957,0.0863,0.0861,0.0919,0.0872,0.1391,0.0960,600
B,0.4283,0.4403,0.4467,0.1003,0.0982,0.0962,0.0910,0.0912,0.0864,0.0887,0.1509,0.0911,600
C,0.2836,0.2915,0.2919,0.0932,0.0919,0.0914,0.2706,0.0865,0.0887,0.0911,0.1359,0.0913,600
D,0.5214,0.5235,0.5291,0.1126,0.1065,0.1103,0.0927,0.0909,0.0876,0.0862,1.1837,0.0910,600
E,0.5575,0.5353,0.5662,0.1127,0.1155,0.1254,0.0877,0.0902,0.0853,0.0880,0.0978,0.0914,600
F,0.7147,0.7185,0.7261,0.1514,0.1558,0.1563,0.0891,0.0891,0.0904,0.0943,1.3000,0.0984,600
G,0.4101,0.4032,0.4115,0.1011,0.0991,0.0992,0.2640,0.0911,0.0886,0.0926,0.1020,0.0948,600
H,0.5499,0.5508,0.5491,0.1057,0.0956,0.0989,0.0889,0.0875,0.0936,0.0924,0.0944,0.0950,600
