, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.2485,0.2449,0.2494,1.2287,1.2081,1.2073,0.2313,0.2282,0.2257,1.1028,1.1050,1.2694,600
B,0.0963,0.0913,0.0937,0.0925,0.0919,0.0923,0.0958,0.0952,0.0967,0.0929,0.0932,0.0951,600
C,0.2518,0.2552,0.3683,1.0863,0.6083,0.0996,0.1639,0.1811,0.0982,1.0340,0.0953,0.9664,600
D,0.5408,0.4576,0.4155,1.1337,1.1090,1.1449,0.3136,0.3187,0.3137,0.1621,0.1523,0.1194,600
E,0.4433,0.4912,0.4296,0.6931,0.7638,0.7548,0.6086,0.5875,0.5516,0.5639,0.5538,0.5708,600
F,0.1904,0.2904,0.3351,1.2459,1.2368,1.1933,0.3797,0.3770,0.3739,0.3164,0.3267,0.2961,600
G,0.1070,0.1107,0.1147,1.0939,1.0803,1.0793,0.1034,0.1032,0.1025,0.1062,0.0990,0.0987,600
H,0.1851,0.1945,0.1895,1.3034,1.2877,1.2810,0.1242,0.1254,0.1231,0.8773,0.9151,0.8703,600
