, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1.3162,1.3248,1.3370,1.3270,1.2946,1.2967,1.2556,1.2347,1.2570,1.0145,0.9889,1.0760,600
B,0.0976,0.0979,0.1015,0.0988,0.0977,0.1007,0.0999,0.0991,0.1000,0.0989,0.1023,0.0979,600
C,1.0663,1.1463,1.3500,1.4718,1.1649,0.1010,1.2458,1.1538,1.1714,0.1801,0.2218,0.1413,600
D,1.2842,1.2218,1.3933,1.3831,1.3803,1.3800,1.4042,1.3847,1.4056,1.1883,1.1071,1.1683,600
E,0.7249,0.7344,0.9583,0.9732,0.9132,0.9334,0.8818,0.8085,0.8893,0.8518,0.7189,0.6167,600
F,0.1235,0.1455,0.2732,1.3210,1.2577,1.3154,0.6520,0.6354,0.6251,0.5186,0.3348,0.1641,600
G,1.0967,0.9343,0.9518,1.0834,1.0786,1.0796,0.0955,0.0987,0.1029,0.0983,0.0971,0.1003,600
H,1.1086,1.1306,1.1784,1.5793,1.4344,1.6216,0.9611,0.9853,0.9621,0.6320,0.5983,0.5825,600
