, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0948,0.0946,0.0948,1.1126,1.0985,1.1210,1.1357,1.1489,1.1312,1.1274,1.1316,1.2210,600
B,0.1053,0.1033,0.1150,1.0667,1.0722,1.0908,1.3287,1.2762,1.3103,1.1709,1.0607,1.1414,600
C,0.6630,0.7081,0.7435,0.7797,0.7955,0.8031,0.7117,0.7639,0.7505,0.6762,0.6917,0.7028,600
D,0.1237,0.1099,0.1103,0.8552,0.8539,0.8445,0.8592,0.8538,0.8324,0.7726,0.7524,0.7759,600
E,0.3986,0.4102,0.3775,0.6011,0.4713,0.6481,0.2085,0.2118,0.1900,0.1581,0.1529,0.1538,600
F,1.0695,1.0538,1.0766,1.0547,1.0552,1.0908,1.1186,1.1562,1.1604,1.1056,1.0774,1.1479,600
G,1.0032,1.0644,1.0968,0.5914,0.6426,0.6389,0.7147,0.9952,0.7346,0.7909,0.7566,0.8123,600
H,0.0977,0.1283,0.1156,1.0629,1.0426,1.0606,0.7971,0.9007,0.8375,0.7968,0.8672,0.7788,600
