, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1798,0.1734,0.1738,0.1042,0.1023,0.1061,0.0865,0.0861,0.0930,0.0881,0.1171,0.0881,600
B,0.1489,0.1533,0.1691,0.1116,0.1090,0.1068,0.0922,0.0923,0.0872,0.0894,0.1246,0.0878,600
C,0.1113,0.1129,0.1151,0.1022,0.0991,0.0969,0.2712,0.0865,0.0986,0.0917,0.1201,0.0896,600
D,0.2696,0.2729,0.2692,0.1054,0.1017,0.1026,0.0915,0.0917,0.0861,0.0896,0.1161,0.0897,600
E,0.2196,0.2077,0.2019,0.1145,0.1125,0.1138,0.0892,0.0905,0.0868,0.0884,0.1063,0.0876,600
F,0.1251,0.1286,0.1362,0.1038,0.1090,0.1054,0.0923,0.0913,0.0920,0.0932,0.1278,0.0922,600
G,0.1614,0.1631,0.1663,0.1134,0.1104,0.1095,0.2582,0.0916,0.0880,0.0906,0.0942,0.0888,600
H,0.1615,0.1695,0.1564,0.1094,0.1040,0.1059,0.0897,0.0885,0.0963,0.0920,0.0886,0.0881,600
