, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1.3906,1.3543,1.3717,1.3185,1.3119,1.3145,1.2662,1.2401,1.2885,0.6623,0.6101,0.6040,600
B,0.0992,0.0977,0.1021,0.1001,0.0992,0.1012,0.0996,0.0997,0.1009,0.1003,0.1033,0.0989,600
C,0.1060,0.1100,0.2546,0.2744,0.2361,0.2030,0.2213,0.2184,0.2061,0.1452,0.1176,0.1032,600
D,1.3076,1.2827,1.3739,1.4472,1.4110,1.4214,1.3889,1.3725,1.3991,1.2999,1.2054,1.2168,600
E,0.7808,0.8103,0.9849,0.9513,0.9098,0.9333,0.8302,0.8106,0.8364,0.8307,0.8390,0.6513,600
F,0.1275,0.1402,0.2836,0.8235,0.8044,0.8186,0.5202,0.5011,0.5053,0.3893,0.2999,0.1486,600
G,1.1281,1.1333,1.2515,1.3418,1.3094,1.3443,0.1779,0.1391,0.1045,0.1013,0.1013,0.1083,600
H,1.1699,1.1572,1.1762,1.4575,1.2284,1.4722,1.0680,1.0863,1.0927,0.1596,0.1465,0.1462,600
