, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.4604,0.4887,0.4527,0.0947,0.0937,0.0956,0.0866,0.0854,0.0910,0.0851,0.2351,0.1081,600
B,0.3011,0.4080,0.4018,0.0999,0.0980,0.0983,0.0905,0.0918,0.0856,0.0870,0.2408,0.0920,600
C,0.4568,0.2896,0.2786,0.0928,0.0918,0.0910,0.2611,0.0866,0.0881,0.0912,0.2316,0.0951,600
D,0.3566,0.3574,0.3786,0.1064,0.1047,0.1065,0.0898,0.0910,0.0875,0.0886,1.1845,0.0939,600
E,0.3606,0.3352,0.3935,0.1081,0.1082,0.1139,0.0904,0.0900,0.0857,0.0891,0.0953,0.0911,600
F,0.7482,0.6890,0.7053,0.2005,0.2082,0.2070,0.0888,0.0888,0.0904,1.0104,1.6372,0.0963,600
G,0.3859,0.3730,0.3811,0.0995,0.0958,0.0996,0.1839,0.0917,0.0879,0.0930,0.1030,0.1063,600
H,0.5908,0.6486,0.6379,0.1103,0.0968,0.1047,0.0886,0.0894,0.1006,0.0963,0.1022,0.0975,600
