, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1.3432,1.3269,1.3382,1.3450,1.3138,1.3161,1.2709,1.2463,1.2724,1.0255,0.9946,1.0825,600
B,0.0970,0.0972,0.1004,0.0974,0.0969,0.1006,0.0986,0.0979,0.0988,0.0987,0.1016,0.0983,600
C,1.1030,1.1765,1.3987,1.3166,0.7693,0.1171,1.1757,1.1272,1.2062,0.1485,0.1781,0.1234,600
D,1.2916,1.2353,1.4139,1.4085,1.3999,1.3974,1.4188,1.4030,1.4348,1.2515,1.1193,1.1793,600
E,0.7255,0.7374,0.9728,0.9748,0.9147,0.9335,0.8788,0.8141,0.8900,0.8560,0.7633,0.6153,600
F,0.1210,0.1420,0.3011,1.3349,1.2702,1.3219,0.6404,0.6494,0.6397,0.5266,0.3728,0.1617,600
G,1.1165,0.9694,0.9856,1.0957,1.0893,1.0859,0.0958,0.0988,0.0977,0.0981,0.0965,0.0995,600
H,1.1093,1.1292,1.1810,1.5798,1.4381,1.6236,0.9820,1.0063,0.9744,0.5150,0.4828,0.4693,600
