, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1.3513,1.3159,1.3348,1.3145,1.2921,1.3026,1.2765,1.2543,1.2802,1.0316,0.9926,1.0705,600
B,0.0973,0.0970,0.1011,0.0975,0.0977,0.1011,0.0990,0.0988,0.0994,0.0981,0.1024,0.0973,600
C,1.1429,1.1257,1.0881,0.6536,0.4089,0.1568,0.5461,0.7102,1.1267,0.1217,0.1374,0.1066,600
D,1.2911,1.2424,1.4226,1.4146,1.4133,1.4069,1.4268,1.4180,1.4545,1.3136,1.1301,1.1844,600
E,0.7310,0.7441,0.9887,0.9778,0.9191,0.9371,0.8833,0.8160,0.8917,0.8603,0.8301,0.6204,600
F,0.1215,0.1396,0.3418,1.3531,1.2990,1.3452,0.6452,0.6382,0.6397,0.5182,0.4027,0.1628,600
G,1.1332,1.0072,1.0453,1.1463,1.1209,1.0965,0.0965,0.0984,0.0978,0.0985,0.0973,0.1019,600
H,1.1160,1.1251,1.1817,1.5681,1.4195,1.6066,1.0089,1.0407,1.0038,0.3861,0.3568,0.3487,600
