, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0952,0.0931,0.0945,1.0979,1.0832,1.1096,1.1495,1.1659,1.1482,1.1374,1.1380,1.2138,600
B,0.1030,0.1024,0.1136,1.0533,1.0582,1.0762,1.3016,1.2994,1.2864,1.1902,1.1006,1.2202,600
C,0.6649,0.7149,0.7399,0.7937,0.8120,0.8231,0.7138,0.7690,0.7542,0.6810,0.6969,0.7138,600
D,0.1204,0.1092,0.1090,0.8742,0.8802,0.8721,0.8965,0.8924,0.8670,0.7919,0.7772,0.7986,600
E,0.4055,0.4153,0.3839,0.6026,0.4920,0.6579,0.1768,0.1725,0.1676,0.1460,0.1408,0.1408,600
F,1.1192,1.0643,1.0649,1.0082,0.9970,1.0382,1.1099,1.1489,1.1690,1.1106,1.1091,1.1652,600
G,1.0161,1.0673,1.0956,0.5796,0.6214,0.6185,0.5742,0.9756,0.5406,0.8032,0.7704,0.8168,600
H,0.0964,0.1186,0.1090,0.7481,0.7396,0.7201,0.8133,0.8196,0.8527,0.8094,0.8913,0.7975,600
