, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0941,0.0905,0.0907,0.4893,0.5019,0.5030,1.1438,1.1559,1.1404,1.1264,1.1030,1.1247,600
B,0.0994,0.0999,0.1083,0.9045,0.9107,0.9155,1.2461,1.2770,1.2414,1.1609,1.2106,1.2740,600
C,0.7487,0.7557,0.7782,0.8080,0.8146,0.8286,0.7699,0.8185,0.8125,0.7466,0.7708,0.7766,600
D,0.1096,0.1056,0.1046,0.5750,0.6029,0.6155,1.0241,1.0625,1.0561,0.9490,0.9219,0.9554,600
E,0.5362,0.5252,0.5627,0.5731,0.5918,0.5901,0.1672,0.1359,0.1480,0.1247,0.1243,0.1191,600
F,1.1576,1.1278,1.0433,0.5083,0.4936,0.5126,0.9483,0.9830,0.9622,0.9489,0.9372,0.9951,600
G,0.9326,0.9398,0.9518,0.5968,0.6355,0.6576,0.4305,0.3992,0.3926,0.4497,0.4340,0.4508,600
H,0.0934,0.1105,0.0970,0.1460,0.1445,0.1431,0.8921,0.8989,0.9291,0.9283,0.9967,0.9221,600
