, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1.3706,1.3189,1.3456,1.2896,1.2710,1.2951,1.2833,1.2592,1.2923,0.9455,0.9086,0.9441,600
B,0.0976,0.0969,0.1009,0.0985,0.0978,0.1007,0.0993,0.0985,0.0994,0.0981,0.1013,0.0962,600
C,0.2378,0.2019,0.3466,0.3576,0.3344,0.2773,0.3110,0.3377,0.3290,0.2380,0.1171,0.1019,600
D,1.3002,1.2839,1.4311,1.4405,1.4282,1.4393,1.4463,1.4320,1.4613,1.3636,1.2543,1.2000,600
E,0.7463,0.7954,1.0056,0.9927,0.9273,0.9505,0.8870,0.8302,0.9015,0.8761,0.8753,0.6329,600
F,0.1236,0.1517,0.3541,1.3119,1.3056,1.3170,0.6180,0.6277,0.6439,0.5128,0.4058,0.1613,600
G,1.1772,1.0859,1.3010,1.2538,1.2377,1.2271,0.2810,0.2259,0.1186,0.1035,0.1017,0.1019,600
H,1.1271,1.1303,1.1615,1.5487,1.3957,1.5738,1.0465,1.0741,1.0604,0.2656,0.2445,0.2327,600
