, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0943,0.0908,0.0907,1.0832,1.0623,1.0500,1.0733,1.0799,1.0660,1.0812,1.1287,1.2416,600
B,0.1047,0.1040,0.1145,1.0374,1.0435,1.0610,0.9081,0.8082,0.8193,0.9051,1.0980,0.8269,600
C,0.6024,0.6302,0.7153,0.7771,0.7991,0.8010,0.7307,0.7939,0.7585,0.6480,0.6688,0.6808,600
D,0.1171,0.1077,0.1079,0.7387,0.7467,0.6605,0.7477,0.7614,0.7496,0.7107,0.7099,0.6054,600
E,0.3649,0.3762,0.3449,0.5861,0.4388,0.5713,0.2945,0.2921,0.2839,0.2203,0.2372,0.2354,600
F,0.9322,0.9079,0.9237,1.0897,1.0765,1.0995,1.0740,1.0399,1.0060,0.9722,0.9726,0.9966,600
G,0.8531,1.0140,1.0378,0.7339,0.7153,0.7419,0.7349,0.8604,0.7840,0.7494,0.7149,0.7789,600
H,0.0935,0.1664,0.1055,1.2499,1.2929,1.0704,0.7260,0.8180,0.7574,0.7023,0.7583,0.6839,600
