, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1.3457,1.3255,1.3439,1.3123,1.2917,1.2551,1.2409,1.2227,1.2716,0.2341,0.2210,0.2180,600
B,0.0969,0.0956,0.0997,0.0978,0.0969,0.1000,0.0977,0.0976,0.0987,0.0985,0.1023,0.0974,600
C,0.1037,0.1100,0.1606,0.1819,0.1514,0.1260,0.1418,0.1380,0.1258,0.1093,0.1182,0.1021,600
D,1.3011,1.2716,1.3038,1.3180,1.2983,1.3145,1.2830,1.2667,1.2998,1.2081,1.1569,1.2051,600
E,0.8232,0.8424,0.9194,0.8677,0.8141,0.8424,0.7739,0.7371,0.7430,0.7364,0.6635,0.5999,600
F,0.1251,0.1289,0.1858,0.4681,0.4574,0.4551,0.3305,0.3124,0.3261,0.2359,0.1849,0.1389,600
G,0.8855,0.8968,0.8829,1.1487,1.1307,1.1387,0.1071,0.1004,0.1031,0.1024,0.1011,0.1070,600
H,1.1406,1.1305,1.0706,1.1174,0.9780,1.1236,1.0632,1.0720,1.1017,0.1231,0.1141,0.1181,600
