, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1.3558,1.3279,1.3495,1.3149,1.3077,1.2867,1.2427,1.2222,1.2743,0.3230,0.3001,0.2904,600
B,0.0979,0.0965,0.1006,0.0978,0.0977,0.1006,0.0984,0.0979,0.0997,0.0990,0.1029,0.0973,600
C,0.1044,0.1099,0.1934,0.2119,0.1790,0.1489,0.1635,0.1615,0.1492,0.1112,0.1169,0.1037,600
D,1.2986,1.2722,1.3256,1.3645,1.3356,1.3498,1.3222,1.3019,1.3371,1.2334,1.1681,1.2106,600
E,0.8067,0.8256,0.9387,0.8922,0.8522,0.8808,0.7954,0.7580,0.7704,0.7362,0.7344,0.6450,600
F,0.1261,0.1305,0.2201,0.5844,0.5757,0.5718,0.3912,0.3734,0.3831,0.2857,0.2271,0.1417,600
G,1.0555,1.0478,1.1189,1.2621,1.2441,1.2320,0.1175,0.1012,0.1032,0.1019,0.1013,0.1072,600
H,1.1922,1.1848,1.1848,1.2706,1.0933,1.2846,1.0664,1.0755,1.1004,0.1283,0.1187,0.1174,600
