, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.4716,0.4977,0.4661,0.0952,0.0952,0.0972,0.0855,0.0850,0.0920,0.0880,0.2145,0.1013,600
B,0.3956,0.4390,0.4426,0.1007,0.0992,0.0984,0.0898,0.0951,0.0869,0.0882,0.2204,0.0898,600
C,0.3131,0.2942,0.2843,0.0935,0.0929,0.0923,0.2479,0.0865,0.0884,0.0917,0.2113,0.0934,600
D,0.4147,0.4178,0.4273,0.1155,0.1092,0.1168,0.0904,0.0916,0.0871,0.0881,1.2475,0.0934,600
E,0.3677,0.3448,0.5074,0.1088,0.1099,0.1162,0.0892,0.0901,0.0865,0.0890,0.0955,0.0936,600
F,0.7653,0.7312,0.7459,0.1855,0.1929,0.2004,0.0897,0.0895,0.0909,0.6902,1.7045,0.0984,600
G,0.3978,0.3818,0.3890,0.1001,0.0970,0.1004,0.2077,0.0921,0.0895,0.0927,0.1058,0.1007,600
H,0.6503,0.6842,0.6677,0.1108,0.0987,0.1056,0.0901,0.0922,0.0985,0.0967,0.0973,0.0924,600
