, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1.3569,1.3129,1.3369,1.2908,1.2790,1.2911,1.2803,1.2580,1.2862,1.0145,0.9787,1.0346,600
B,0.0966,0.0961,0.1005,0.0980,0.0969,0.0998,0.0994,0.0988,0.0994,0.0981,0.1020,0.0975,600
C,0.7994,0.6842,0.5509,0.4102,0.3235,0.2417,0.3340,0.3761,0.6003,0.1122,0.1221,0.1035,600
D,1.2845,1.2424,1.4236,1.4162,1.4126,1.4096,1.4263,1.4113,1.4488,1.3347,1.1431,1.1880,600
E,0.7374,0.7492,0.9934,0.9853,0.9247,0.9469,0.8837,0.8208,0.8983,0.8731,0.8608,0.6264,600
F,0.1230,0.1339,0.3486,1.3461,1.3054,1.3517,0.6322,0.6323,0.6341,0.5181,0.3989,0.1608,600
G,1.1470,1.0419,1.1824,1.2176,1.1890,1.1463,0.1308,0.0999,0.0990,0.0994,0.0981,0.1024,600
H,1.1240,1.1245,1.1699,1.5578,1.4088,1.5862,1.0260,1.0609,1.0462,0.3193,0.2982,0.2847,600
