, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.4662,0.4878,0.4583,0.0940,0.0942,0.0964,0.0853,0.0848,0.0908,0.0867,0.2269,0.1072,600
B,0.3534,0.4209,0.4178,0.0999,0.0982,0.0978,0.0906,0.0942,0.0853,0.0883,0.2288,0.0904,600
C,0.3911,0.2908,0.2809,0.0927,0.0919,0.0916,0.2719,0.0866,0.0879,0.0918,0.2200,0.0967,600
D,0.3829,0.3769,0.3984,0.1107,0.1053,0.1114,0.0917,0.0907,0.0883,0.0880,1.2055,0.0938,600
E,0.3627,0.3383,0.4591,0.1082,0.1082,0.1143,0.0907,0.0904,0.0860,0.0887,0.0956,0.0921,600
F,0.7588,0.7037,0.7196,0.1908,0.2049,0.1989,0.0888,0.0888,0.0911,0.9954,1.6716,0.0976,600
G,0.3940,0.3763,0.3816,0.0992,0.0961,0.0996,0.2292,0.0922,0.0882,0.0926,0.1041,0.1027,600
H,0.6218,0.6604,0.6413,0.1083,0.0972,0.1000,0.0896,0.0920,0.0980,0.0969,0.0979,0.0980,600
