, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.3688,0.3318,0.3439,0.4240,0.4464,0.4439,0.5903,0.5988,0.5888,0.1000,0.0975,0.0988,600
B,0.0971,0.0952,0.0992,0.0976,0.0965,0.1000,0.0969,0.0977,0.0992,0.0977,0.1001,0.0989,600
C,0.0988,0.0962,0.1013,0.1555,0.0948,0.0905,0.0993,0.0991,0.0968,0.1015,0.1123,0.1019,600
D,1.1247,1.1284,1.1240,0.9764,1.0143,1.0720,1.0721,1.0814,1.0934,0.9783,0.9620,0.9861,600
E,0.6004,0.6005,0.6257,0.6657,0.6563,0.6527,0.5564,0.5578,0.5441,0.2148,0.1325,0.1318,600
F,0.1169,0.1162,0.1146,0.1192,0.1180,0.1197,0.1336,0.1595,0.1956,0.1718,0.1174,0.1170,600
G,0.2248,0.2290,0.2288,0.4111,0.4304,0.4223,0.1036,0.1035,0.1050,0.1043,0.1031,0.1080,600
H,0.1308,0.1367,0.1277,0.1470,0.1491,0.1547,0.2040,0.2060,0.2104,0.1019,0.1008,0.0908,600
