, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0923,0.0898,0.0910,1.0717,1.0459,1.0314,1.0657,1.0776,1.0721,1.0985,1.1405,1.2942,600
B,0.1100,0.1065,0.1170,1.0285,1.0301,1.0485,1.1053,1.0443,0.6600,0.7424,0.7833,0.7318,600
C,0.5985,0.6202,0.6894,0.7695,0.7863,0.7895,0.7170,0.7832,0.7289,0.6331,0.6472,0.6707,600
D,0.1441,0.1080,0.1399,0.7141,0.7222,0.6363,0.7301,0.7268,0.7134,0.6794,0.6899,0.5617,600
E,0.3589,0.3689,0.3394,0.5697,0.4316,0.5575,0.3041,0.2805,0.2976,0.2175,0.2347,0.2299,600
F,0.8479,0.8284,0.8596,1.0875,1.0664,1.0927,1.0469,0.9866,0.9539,0.9177,0.9143,0.9367,600
G,0.7319,0.9950,1.0231,0.7106,0.7082,0.7304,0.7144,0.8195,0.7759,0.7498,0.7167,0.7869,600
H,0.0937,0.1746,0.1086,1.1099,1.2874,1.0229,0.7100,0.7899,0.7426,0.6853,0.7389,0.6608,600
