, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.2219,0.2299,0.2320,0.1047,0.1028,0.1044,0.0869,0.0866,0.0934,0.0875,0.1215,0.0899,600
B,0.1876,0.1958,0.2106,0.1099,0.1068,0.1049,0.0936,0.0919,0.0868,0.0892,0.1262,0.0879,600
C,0.1158,0.1167,0.1186,0.1012,0.0981,0.0970,0.3102,0.0871,0.0982,0.0902,0.1203,0.0901,600
D,0.3589,0.3795,0.3617,0.1051,0.1021,0.1021,0.0927,0.0917,0.0882,0.0871,0.1185,0.0901,600
E,0.3194,0.3043,0.2797,0.1160,0.1152,0.1167,0.0891,0.0906,0.0868,0.0881,0.1050,0.0878,600
F,0.1562,0.1571,0.1645,0.1044,0.1090,0.1051,0.0907,0.0902,0.0919,0.0921,0.1312,0.0924,600
G,0.2449,0.2472,0.2493,0.1125,0.1098,0.1079,0.2214,0.0905,0.0890,0.0899,0.0936,0.0898,600
H,0.1864,0.1904,0.1774,0.1094,0.1034,0.1082,0.0917,0.0882,0.0955,0.0906,0.0889,0.0887,600
