, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0940,0.0903,0.0907,1.1033,1.0832,1.0804,1.0857,1.0878,1.0761,1.0894,1.1246,1.2307,600
B,0.1041,0.1029,0.1140,1.0460,1.0543,1.0723,1.0394,0.9207,1.3085,0.9289,1.0539,1.0339,600
C,0.6425,0.6593,0.7218,0.7767,0.7933,0.7950,0.7209,0.7813,0.7526,0.6578,0.6799,0.6866,600
D,0.1233,0.1067,0.1084,0.7706,0.7729,0.7070,0.7647,0.7895,0.7818,0.7428,0.7261,0.6683,600
E,0.3724,0.3842,0.3533,0.5910,0.4470,0.6099,0.3161,0.2891,0.2817,0.2175,0.2366,0.2404,600
F,1.0069,0.9526,0.9762,1.0966,1.0880,1.1149,1.0893,1.0807,1.0624,1.0262,1.0307,1.0755,600
G,0.9201,1.0246,1.0465,0.6489,0.6844,0.6900,0.7633,0.9049,0.7946,0.7494,0.7143,0.7667,600
H,0.0943,0.1615,0.1080,1.2716,1.2551,1.1585,0.7493,0.8472,0.7871,0.7312,0.7879,0.7115,600
