, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0936,0.0897,0.0899,1.1118,1.0917,1.0960,1.0952,1.0987,1.0844,1.0938,1.1186,1.2264,600
B,0.1023,0.1022,0.1138,1.0546,1.0631,1.0843,1.1882,1.1352,1.1737,0.9177,0.9911,1.1494,600
C,0.6423,0.6891,0.7430,0.7746,0.7965,0.7988,0.7219,0.7743,0.7597,0.6683,0.6824,0.6891,600
D,0.1224,0.1070,0.1082,0.7981,0.7992,0.7502,0.7849,0.7973,0.7963,0.7617,0.7400,0.7369,600
E,0.3755,0.3886,0.3586,0.5931,0.4521,0.6207,0.3143,0.2825,0.2769,0.2154,0.2293,0.2283,600
F,1.0222,0.9939,1.0132,1.0996,1.0931,1.1274,1.1027,1.1078,1.0594,1.0650,1.0625,1.1018,600
G,0.9581,1.0354,1.0596,0.6202,0.6629,0.6642,0.7863,0.9372,0.8119,0.7541,0.7205,0.7666,600
H,0.0934,0.1529,0.1058,1.2416,1.2169,1.2269,0.7629,0.8627,0.7973,0.7464,0.8074,0.7312,600
