, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.4906,0.4957,0.4911,0.0971,0.0961,0.0967,0.0861,0.0866,0.0931,0.0884,0.1431,0.0994,600
B,0.4294,0.4493,0.4497,0.1015,0.0996,0.0977,0.0905,0.0981,0.0862,0.0882,0.1419,0.0940,600
C,0.2863,0.2927,0.2934,0.0942,0.0935,0.0927,0.2694,0.0879,0.0893,0.0915,0.1361,0.0944,600
D,0.5000,0.4955,0.5052,0.1175,0.1075,0.1100,0.0933,0.0919,0.0873,0.0888,1.2286,0.0928,600
E,0.4597,0.5341,0.5561,0.1129,0.1130,0.1245,0.0887,0.0903,0.0875,0.0893,0.0981,0.0916,600
F,0.7459,0.7395,0.7479,0.1569,0.1606,0.1607,0.0913,0.0900,0.0919,0.0993,1.6296,0.1014,600
G,0.4093,0.3924,0.3998,0.1027,0.1004,0.1016,0.1881,0.0917,0.0898,0.0947,0.1013,0.0981,600
H,0.5960,0.5974,0.5877,0.1135,0.1012,0.1044,0.0944,0.0924,0.0970,0.0948,0.0937,0.0939,600
