, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0909,0.0903,0.0904,1.0925,1.0702,1.0579,1.1036,1.1204,1.1156,1.1442,1.1958,1.3582,600
B,0.1145,0.1085,0.1207,1.0514,1.0549,1.0613,0.7593,0.9271,0.5012,0.5707,0.8109,0.9349,600
C,0.6159,0.6031,0.6172,0.7301,0.7494,0.7486,0.6591,0.7305,0.6739,0.6110,0.6244,0.6407,600
D,0.1820,0.1358,0.2138,0.6957,0.6912,0.6010,0.7209,0.7113,0.6965,0.6623,0.6754,0.5806,600
E,0.3516,0.3626,0.3325,0.5382,0.4249,0.5180,0.2982,0.2927,0.2671,0.2104,0.2282,0.2274,600
F,0.6501,0.7976,0.8400,1.1039,1.0805,1.0994,1.0438,0.9721,0.9150,0.8743,0.8720,0.7267,600
G,0.6796,1.0005,1.0777,0.7451,0.7349,0.7526,0.7429,0.8430,0.8124,0.7853,0.7535,0.8252,600
H,0.0952,0.1697,0.1038,1.0154,1.2452,0.9670,0.6910,0.7696,0.7238,0.6698,0.7119,0.6466,600
