, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.2000,0.2030,0.2067,0.1155,0.1137,0.1137,0.1236,0.1252,0.1224,0.2160,0.2104,0.2178,600
B,0.0986,0.0945,0.0980,0.0958,0.0946,0.0945,0.0964,0.0962,0.1020,0.0945,0.0953,0.1037,600
C,0.1009,0.0967,0.0970,0.0946,0.0941,0.0938,0.0965,0.0975,0.0961,0.0973,0.0956,0.1016,600
D,0.3068,0.2610,0.2543,0.7426,0.7377,0.7471,0.1730,0.1756,0.1701,0.1195,0.1171,0.1240,600
E,0.4823,0.4687,0.4240,0.3863,0.3625,0.3471,0.4368,0.4107,0.3813,0.3717,0.3689,0.3822,600
F,0.1383,0.1371,0.1304,0.1123,0.1095,0.1093,0.1193,0.1210,0.1184,0.1195,0.1179,0.1190,600
G,0.1216,0.1220,0.1204,0.3000,0.2958,0.2895,0.1108,0.1117,0.1104,0.1061,0.1033,0.1118,600
H,0.1290,0.1384,0.1347,0.1083,0.1074,0.1074,0.1145,0.1147,0.1186,0.1218,0.1244,0.1121,600
