, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.5198,0.5451,0.5149,0.1009,0.0985,0.1007,0.0870,0.0869,0.0934,0.0909,0.1413,0.0917,600
B,0.3699,0.3745,0.3845,0.1021,0.1003,0.0980,0.0919,0.0957,0.0871,0.0891,0.1485,0.0908,600
C,0.2827,0.2868,0.2862,0.0956,0.0943,0.0942,0.2880,0.0868,0.0898,0.0917,0.1393,0.0949,600
D,0.5736,0.5793,0.5664,0.1101,0.1060,0.1088,0.0922,0.0929,0.0884,0.0881,0.6314,0.0932,600
E,0.6377,0.6180,0.6519,0.1187,0.1194,0.1249,0.0893,0.0918,0.0872,0.0900,0.1009,0.0931,600
F,0.5940,0.6042,0.6089,0.1278,0.1334,0.1333,0.0920,0.0918,0.0920,0.0984,0.6005,0.1014,600
G,0.4325,0.4211,0.4384,0.1077,0.1070,0.1051,0.2480,0.0938,0.0908,0.0929,0.0981,0.0954,600
H,0.4908,0.5031,0.4869,0.1188,0.1072,0.1080,0.0945,0.0958,0.0972,0.0923,0.0912,0.0892,600
