, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.4697,0.4900,0.4661,0.0944,0.0947,0.0964,0.0856,0.0849,0.0915,0.0875,0.2018,0.0988,600
B,0.3970,0.4256,0.4358,0.0997,0.0983,0.0971,0.0907,0.0921,0.0864,0.0873,0.2056,0.0900,600
C,0.2910,0.2990,0.2863,0.0926,0.0919,0.0910,0.2660,0.0854,0.0877,0.0914,0.2003,0.0946,600
D,0.4207,0.4192,0.4345,0.1108,0.1063,0.1099,0.0898,0.0900,0.0874,0.0874,1.2289,0.0934,600
E,0.3732,0.4343,0.5111,0.1088,0.1096,0.1156,0.0879,0.0895,0.0862,0.0889,0.0957,0.0917,600
F,0.7441,0.7112,0.7286,0.1849,0.2082,0.1891,0.0878,0.0881,0.0900,0.2042,1.7253,0.0993,600
G,0.3992,0.3841,0.3901,0.0984,0.0963,0.0991,0.1819,0.0913,0.0882,0.0922,0.1030,0.1000,600
H,0.6324,0.6500,0.6402,0.1073,0.0956,0.1007,0.0873,0.0917,0.0969,0.0960,0.0972,0.0927,600
