, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1.3347,1.3339,1.3433,1.3457,1.3139,1.3142,1.2673,1.2433,1.2668,1.0206,0.9929,1.0796,600
B,0.0972,0.0974,0.1002,0.0973,0.0971,0.0995,0.0988,0.0983,0.0989,0.0982,0.1020,0.0959,600
C,1.0811,1.1678,1.3825,1.3966,0.9677,0.1072,1.2176,1.1732,1.1894,0.1595,0.1922,0.1354,600
D,1.2900,1.2255,1.4083,1.4003,1.3947,1.3943,1.4145,1.3978,1.4296,1.2293,1.1144,1.1750,600
E,0.7260,0.7379,0.9669,0.9741,0.9100,0.9331,0.8776,0.8118,0.8894,0.8534,0.7454,0.6140,600
F,0.1231,0.1432,0.2792,1.3283,1.2633,1.3103,0.6429,0.6465,0.6394,0.5280,0.3745,0.1604,600
G,1.1131,0.9586,0.9749,1.0932,1.0867,1.0868,0.0956,0.0990,0.0978,0.0973,0.0966,0.0990,600
H,1.1082,1.1280,1.1789,1.5840,1.4430,1.6240,0.9714,0.9973,0.9706,0.5598,0.5275,0.5133,600
