, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1221,0.1224,0.1228,0.1129,0.1118,0.1128,0.1060,0.1072,0.1077,0.1068,0.1061,0.1074,600
B,0.0971,0.0974,0.1003,0.0974,0.0968,0.0970,0.1046,0.1040,0.1069,0.1036,0.1056,0.1063,600
C,0.1015,0.1001,0.1001,0.0985,0.0968,0.0973,0.0991,0.0996,0.0973,0.0989,0.0980,0.1003,600
D,0.1092,0.1061,0.1034,0.1026,0.1024,0.1020,0.1072,0.1033,0.1023,0.1070,0.1084,0.1081,600
E,0.1704,0.1780,0.1564,0.1321,0.1244,0.1219,0.1310,0.1236,0.1216,0.1167,0.1140,0.1155,600
F,0.1085,0.1103,0.1046,0.1024,0.1007,0.0991,0.0976,0.1023,0.0977,0.1015,0.1026,0.1003,600
G,0.1088,0.1144,0.1150,0.1139,0.1103,0.1134,0.1134,0.1132,0.1094,0.1097,0.1074,0.1105,600
H,0.1083,0.1111,0.1081,0.1065,0.1109,0.1117,0.1161,0.1174,0.1101,0.1059,0.1072,0.1078,600
