, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0924,0.0901,0.0899,1.0717,1.0436,1.0320,1.0676,1.0792,1.0710,1.0930,1.1347,1.2790,600
B,0.1074,0.1052,0.1157,1.0300,1.0347,1.0512,0.9754,0.8833,0.6892,0.7079,0.8444,0.8006,600
C,0.5985,0.6156,0.6959,0.7721,0.7865,0.7928,0.7171,0.7847,0.7350,0.6344,0.6495,0.6645,600
D,0.1212,0.1049,0.1312,0.7209,0.7214,0.6352,0.7336,0.7324,0.7205,0.6852,0.6917,0.6191,600
E,0.3585,0.3709,0.3397,0.5745,0.4326,0.5559,0.2912,0.2784,0.2972,0.2179,0.2346,0.2350,600
F,0.8493,0.8395,0.8826,1.0866,1.0680,1.0943,1.0579,1.0041,0.9681,0.9270,0.9132,0.9470,600
G,0.7377,1.0052,1.0315,0.7121,0.7108,0.7336,0.7208,0.8327,0.7806,0.7512,0.7173,0.7867,600
H,0.0949,0.1696,0.1087,1.1041,1.2911,1.0314,0.7136,0.7977,0.7480,0.6891,0.7427,0.6660,600
