, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0977,0.0982,0.0973,0.1074,0.1091,0.1075,0.4450,0.4455,0.4662,0.5305,0.5302,0.5549,600
B,0.1007,0.1002,0.1077,0.1491,0.1497,0.1480,0.6790,0.6891,0.7099,0.7527,0.7562,0.7425,600
C,0.1287,0.1214,0.1198,0.1298,0.1322,0.1284,0.2275,0.2224,0.2153,0.1473,0.1546,0.1559,600
D,0.1077,0.1045,0.1023,0.1063,0.1087,0.1081,0.3834,0.3528,0.3593,0.3454,0.3590,0.3498,600
E,0.1683,0.1433,0.1365,0.3419,0.3594,0.3768,0.1254,0.1231,0.1210,0.1183,0.1148,0.1176,600
F,0.9520,0.9205,0.9154,0.1551,0.1535,0.1575,0.1740,0.1738,0.1695,0.3345,0.3680,0.3854,600
G,0.2825,0.2824,0.2717,0.1687,0.1685,0.1729,0.2478,0.2419,0.2400,0.3211,0.2970,0.3233,600
H,0.0969,0.1246,0.1039,0.1107,0.1090,0.1082,0.1892,0.1933,0.1966,0.1995,0.1937,0.1907,600
