, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1.3824,1.3419,1.3605,1.3179,1.3167,1.3124,1.2523,1.2301,1.2846,0.5050,0.4631,0.4399,600
B,0.0989,0.0973,0.1014,0.0994,0.0994,0.1017,0.0989,0.0991,0.1005,0.0997,0.1040,0.0986,600
C,0.1050,0.1113,0.2232,0.2476,0.2165,0.1799,0.2011,0.1977,0.1822,0.1271,0.1179,0.1033,600
D,1.3167,1.2819,1.3592,1.4177,1.3845,1.3961,1.3691,1.3422,1.3742,1.2732,1.1855,1.2150,600
E,0.7939,0.8128,0.9631,0.9298,0.9036,0.9208,0.8172,0.7867,0.8068,0.7982,0.7969,0.6523,600
F,0.1278,0.1350,0.2585,0.7096,0.7064,0.7108,0.4689,0.4504,0.4613,0.3410,0.2776,0.1463,600
G,1.1179,1.1297,1.2258,1.3434,1.3252,1.3404,0.1489,0.1224,0.1072,0.1033,0.1036,0.1077,600
H,1.1789,1.1702,1.1931,1.3933,1.1759,1.4094,1.0645,1.0804,1.0962,0.1454,0.1339,0.1297,600
