, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.5228,0.5214,0.5109,0.0959,0.0955,0.0964,0.0866,0.0854,0.0926,0.0886,0.1386,0.0943,600
B,0.4215,0.4315,0.4382,0.1005,0.0986,0.0967,0.0919,0.0914,0.0862,0.0886,0.1545,0.0909,600
C,0.2869,0.2932,0.2943,0.0928,0.0924,0.0924,0.2901,0.0860,0.0882,0.0923,0.1415,0.0927,600
D,0.5331,0.5327,0.5332,0.1141,0.1061,0.1090,0.0911,0.0912,0.0868,0.0877,1.1056,0.0932,600
E,0.5864,0.5545,0.5828,0.1134,0.1171,0.1270,0.0882,0.0896,0.0854,0.0887,0.0986,0.0911,600
F,0.7043,0.7167,0.7219,0.1493,0.1512,0.1567,0.0884,0.0893,0.0887,0.0946,1.1559,0.1029,600
G,0.4101,0.4115,0.4208,0.1016,0.1003,0.1001,0.2685,0.0914,0.0888,0.0918,0.1041,0.0938,600
H,0.5353,0.5417,0.5373,0.1069,0.0971,0.1003,0.0909,0.0910,0.0931,0.0943,0.0964,0.0918,600
