, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1.3498,1.3092,1.3342,1.2861,1.2730,1.2881,1.2747,1.2525,1.2804,1.0168,0.9815,1.0363,600
B,0.0949,0.0963,0.1001,0.0974,0.0967,0.0996,0.0988,0.0987,0.0991,0.0982,0.1018,0.0973,600
C,0.8492,0.7804,0.6053,0.4204,0.3296,0.2287,0.3420,0.3966,0.6870,0.1126,0.1238,0.1027,600
D,1.2845,1.2417,1.4219,1.4073,1.4019,1.4087,1.4173,1.4053,1.4403,1.3247,1.1344,1.1821,600
E,0.7353,0.7472,0.9901,0.9857,0.9284,0.9461,0.8825,0.8189,0.8963,0.8703,0.8560,0.6242,600
F,0.1200,0.1338,0.3462,1.3485,1.3040,1.3565,0.6383,0.6291,0.6289,0.5192,0.4006,0.1604,600
G,1.1411,1.0338,1.1608,1.2033,1.1777,1.1262,0.1237,0.0992,0.0984,0.0995,0.0974,0.1013,600
H,1.1197,1.1215,1.1712,1.5536,1.4021,1.5837,1.0217,1.0534,1.0387,0.3251,0.3027,0.2930,600
