, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1.3481,1.3249,1.3381,1.3436,1.3118,1.3151,1.2737,1.2502,1.2792,1.0326,0.9999,1.0848,600
B,0.0978,0.0980,0.1017,0.0986,0.0977,0.1001,0.0995,0.0993,0.1003,0.0992,0.1022,0.0984,600
C,1.1081,1.1833,1.3805,1.2902,0.7483,0.1210,1.1405,1.1474,1.2140,0.1463,0.1705,0.1237,600
D,1.2963,1.2386,1.4153,1.4145,1.4076,1.4107,1.4146,1.4179,1.4450,1.2644,1.1235,1.1853,600
E,0.7328,0.7402,0.9675,0.9827,0.9212,0.9405,0.8876,0.8138,0.8947,0.8544,0.7698,0.6163,600
F,0.1240,0.1427,0.3005,1.3390,1.2697,1.3185,0.6476,0.6394,0.6551,0.5286,0.3841,0.1629,600
G,1.1214,0.9751,0.9894,1.0970,1.0894,1.0861,0.0962,0.0991,0.0990,0.0991,0.0975,0.1007,600
H,1.1093,1.1296,1.1845,1.5893,1.4388,1.6205,0.9876,1.0112,0.9813,0.5103,0.4767,0.4638,600
