, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.4673,0.4906,0.4629,0.0939,0.0944,0.0959,0.0853,0.0855,0.0918,0.0863,0.2097,0.1002,600
B,0.3887,0.4249,0.4272,0.0995,0.0982,0.0974,0.0912,0.0914,0.0863,0.0887,0.2156,0.0893,600
C,0.2974,0.2933,0.2825,0.0927,0.0923,0.0914,0.2977,0.0866,0.0880,0.0904,0.2082,0.0933,600
D,0.4075,0.4101,0.4178,0.1132,0.1077,0.1116,0.0919,0.0910,0.0871,0.0880,1.2219,0.0916,600
E,0.3688,0.3691,0.4994,0.1107,0.1094,0.1149,0.0881,0.0891,0.0861,0.0886,0.0960,0.0910,600
F,0.7458,0.7062,0.7211,0.1886,0.1929,0.1939,0.0886,0.0889,0.0906,0.5279,1.7146,0.0981,600
G,0.3954,0.3794,0.3875,0.0989,0.0957,0.0998,0.1488,0.0911,0.0885,0.0922,0.1026,0.1004,600
H,0.6261,0.6491,0.6488,0.1072,0.0958,0.1001,0.0868,0.0895,0.0969,0.0984,0.0955,0.0911,600
