, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0924,0.0900,0.0906,1.0777,1.0529,1.0449,1.0687,1.0764,1.0633,1.0786,1.1244,1.2348,600
B,0.1057,0.1042,0.1148,1.0319,1.0349,1.0546,0.8575,0.8473,1.0648,0.9066,0.8931,0.8291,600
C,0.6053,0.6265,0.7189,0.7785,0.7968,0.8010,0.7262,0.7930,0.7557,0.6461,0.6648,0.6778,600
D,0.1177,0.1074,0.1092,0.7314,0.7389,0.6593,0.7451,0.7551,0.7458,0.7082,0.7109,0.6082,600
E,0.3632,0.3745,0.3437,0.5828,0.4376,0.5683,0.2939,0.2888,0.2834,0.2198,0.2353,0.2337,600
F,0.9229,0.9021,0.9150,1.0860,1.0752,1.0974,1.0655,1.0319,0.9939,0.9661,0.9681,1.0008,600
G,0.8327,1.0116,1.0313,0.7236,0.7112,0.7366,0.7282,0.8497,0.7796,0.7453,0.7121,0.7774,600
H,0.0934,0.1673,0.1077,1.1995,1.2885,1.0617,0.7233,0.8154,0.7578,0.6985,0.7600,0.6821,600
