, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.2536,0.2518,0.2558,1.2268,1.2011,1.2015,0.2379,0.2354,0.2335,1.1090,1.1336,1.2460,600
B,0.0961,0.0916,0.0940,0.0922,0.0908,0.0913,0.0950,0.0951,0.0969,0.0925,0.0931,0.0968,600
C,0.2279,0.2544,0.3723,1.3415,1.2072,0.0990,0.1860,0.1750,0.0978,1.0715,0.0944,0.9491,600
D,0.5401,0.4687,0.4209,1.1190,1.0910,1.1322,0.3195,0.3266,0.3107,0.1615,0.1531,0.1158,600
E,0.4425,0.4902,0.4290,0.6914,0.7584,0.7505,0.6093,0.5906,0.5495,0.5609,0.5500,0.5675,600
F,0.1788,0.2937,0.3541,1.3007,1.3003,1.2337,0.3873,0.3875,0.3794,0.3232,0.3327,0.2956,600
G,0.1055,0.1089,0.1156,1.1070,1.0943,1.0927,0.1033,0.1028,0.1015,0.1055,0.0979,0.0958,600
H,0.1895,0.1973,0.1924,1.3053,1.2970,1.2848,0.1227,0.1245,0.1210,0.8452,0.8725,0.8543,600
