, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.4649,0.4886,0.4585,0.0947,0.0939,0.0961,0.0859,0.0852,0.0914,0.0869,0.2253,0.1049,600
B,0.3601,0.4153,0.4162,0.0997,0.0983,0.0979,0.0892,0.0929,0.0858,0.0886,0.2285,0.0907,600
C,0.3715,0.2937,0.2832,0.0924,0.0922,0.0918,0.2998,0.0870,0.0880,0.0902,0.2199,0.0945,600
D,0.3811,0.3793,0.3995,0.1119,0.1068,0.1126,0.0926,0.0917,0.0872,0.0895,1.1996,0.0935,600
E,0.3637,0.3393,0.4661,0.1097,0.1093,0.1147,0.0888,0.0898,0.0863,0.0887,0.0959,0.0930,600
F,0.7468,0.6952,0.7095,0.1973,0.2025,0.2034,0.0889,0.0884,0.0908,0.9143,1.6729,0.0991,600
G,0.3905,0.3776,0.3845,0.0987,0.0963,0.0991,0.1446,0.0915,0.0888,0.0934,0.1033,0.1012,600
H,0.6219,0.6511,0.6371,0.1087,0.0974,0.1001,0.0889,0.0893,0.0981,0.0970,0.0973,0.0945,600
