, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0955,0.0942,0.0947,1.1019,1.0873,1.1114,1.1465,1.1625,1.1442,1.1348,1.1399,1.2177,600
B,0.1044,0.1032,0.1141,1.0539,1.0588,1.0779,1.2430,1.2852,1.3019,1.1928,1.0806,1.2745,600
C,0.6604,0.7102,0.7359,0.7857,0.8006,0.8106,0.7133,0.7677,0.7505,0.6790,0.6912,0.7074,600
D,0.1201,0.1093,0.1099,0.8589,0.8642,0.8595,0.8759,0.8707,0.8431,0.7772,0.7582,0.7886,600
E,0.4027,0.4153,0.3806,0.5968,0.4851,0.6521,0.1899,0.1850,0.1750,0.1492,0.1440,0.1461,600
F,1.1100,1.0634,1.0634,1.0286,1.0242,1.0630,1.1029,1.1377,1.1608,1.1064,1.0983,1.1533,600
G,1.0066,1.0624,1.0956,0.5827,0.6288,0.6254,0.6162,0.9826,0.5990,0.7982,0.7646,0.8131,600
H,0.0971,0.1207,0.1120,0.8675,0.8592,0.8482,0.8068,0.8109,0.8451,0.8030,0.8800,0.7890,600
