, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1.3465,1.3092,1.3299,1.3009,1.2847,1.2970,1.2718,1.2522,1.2767,1.0265,0.9879,1.0642,600
B,0.0977,0.0975,0.1019,0.0982,0.0975,0.1008,0.0992,0.0989,0.1000,0.0989,0.1023,0.0981,600
C,1.0972,1.0813,1.0256,0.6013,0.3823,0.1670,0.5106,0.6448,1.0687,0.1205,0.1349,0.1064,600
D,1.2816,1.2357,1.4143,1.4089,1.3999,1.3992,1.4192,1.4072,1.4454,1.3086,1.1268,1.1808,600
E,0.7342,0.7446,0.9871,0.9823,0.9208,0.9389,0.8824,0.8188,0.8952,0.8629,0.8335,0.6232,600
F,0.1226,0.1381,0.3372,1.3533,1.2976,1.3496,0.6385,0.6436,0.6302,0.5202,0.4082,0.1632,600
G,1.1295,1.0050,1.0543,1.1437,1.1174,1.0894,0.0962,0.0991,0.0986,0.0986,0.0977,0.1018,600
H,1.1196,1.1285,1.1842,1.5671,1.4176,1.6003,1.0113,1.0494,1.0150,0.3821,0.3541,0.3389,600
