, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1.3393,1.3140,1.3243,1.3121,1.2858,1.2990,1.2589,1.2374,1.2634,1.0143,0.9848,1.0685,600
B,0.0966,0.0967,0.1004,0.0972,0.0970,0.0999,0.0984,0.0979,0.0988,0.0979,0.1009,0.0952,600
C,1.1260,1.1986,1.3107,1.1384,0.6347,0.1270,0.9911,1.1081,1.2181,0.1371,0.1591,0.1150,600
D,1.2768,1.2288,1.4084,1.3984,1.3951,1.3896,1.4148,1.4074,1.4325,1.2690,1.1154,1.1721,600
E,0.7263,0.7400,0.9770,0.9773,0.9183,0.9367,0.8760,0.8142,0.8895,0.8655,0.7847,0.6156,600
F,0.1194,0.1418,0.3161,1.3443,1.2848,1.3362,0.6338,0.6352,0.6424,0.5286,0.3956,0.1602,600
G,1.1071,0.9658,0.9865,1.0843,1.0765,1.0662,0.0960,0.0985,0.0998,0.0980,0.0970,0.0997,600
H,1.1107,1.1289,1.1812,1.5697,1.4182,1.6088,0.9922,1.0218,0.9849,0.4720,0.4396,0.4261,600
