, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1.2272,1.1917,1.1751,1.2007,1.1792,1.1603,1.1967,1.1985,1.2165,0.1340,0.1276,0.1298,600
B,0.0959,0.0942,0.0978,0.0961,0.0960,0.0995,0.0969,0.0965,0.0976,0.0968,0.0987,0.0962,600
C,0.1016,0.1025,0.1108,0.1324,0.1097,0.0982,0.1125,0.1119,0.1079,0.1057,0.1152,0.1004,600
D,1.2515,1.2387,1.2432,1.1729,1.1706,1.1862,1.2258,1.1891,1.3372,1.1266,1.1197,1.1580,600
E,0.8592,0.8939,0.9078,0.8572,0.8109,0.8603,0.7386,0.7483,0.7390,0.4305,0.4590,0.4862,600
F,0.1199,0.1255,0.1247,0.2706,0.2715,0.2615,0.2181,0.2047,0.2225,0.1613,0.1372,0.1282,600
G,0.5973,0.6018,0.6036,0.9524,0.9633,0.9591,0.1009,0.0994,0.1022,0.1006,0.0994,0.1010,600
H,0.7334,0.7208,0.6693,0.7105,0.6138,0.7201,0.9614,0.9654,0.9915,0.1108,0.1003,0.0946,600
