, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0925,0.0905,0.0901,1.0755,1.0490,1.0394,1.0656,1.0716,1.0613,1.0782,1.1231,1.2364,600
B,0.1038,0.1041,0.1142,1.0309,1.0347,1.0527,0.9392,0.9200,1.0186,0.8947,1.0228,0.8509,600
C,0.5994,0.6219,0.7119,0.7819,0.7941,0.7964,0.7283,0.7928,0.7543,0.6473,0.6615,0.6745,600
D,0.1130,0.1058,0.1119,0.7293,0.7307,0.6529,0.7422,0.7468,0.7351,0.6991,0.7020,0.6038,600
E,0.3609,0.3739,0.3432,0.5799,0.4371,0.5657,0.2914,0.2829,0.2927,0.2197,0.2370,0.2371,600
F,0.8747,0.8707,0.9074,1.0863,1.0692,1.1005,1.0712,1.0325,0.9945,0.9485,0.9531,0.9741,600
G,0.8071,1.0036,1.0247,0.7131,0.7077,0.7290,0.7238,0.8447,0.7763,0.7436,0.7087,0.7761,600
H,0.0935,0.1599,0.1074,1.1469,1.2898,1.0566,0.7198,0.8143,0.7546,0.6953,0.7493,0.6755,600
