, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.5249,0.5175,0.5105,0.1010,0.0999,0.1003,0.0874,0.0871,0.0934,0.0901,0.1392,0.0915,600
B,0.3599,0.3700,0.3839,0.1023,0.1008,0.0988,0.0931,0.0931,0.0866,0.0898,0.1429,0.0914,600
C,0.2472,0.2504,0.2510,0.0966,0.0955,0.0946,0.2539,0.0869,0.0895,0.0931,0.1349,0.0921,600
D,0.5841,0.5929,0.5704,0.1084,0.1048,0.1070,0.0914,0.0928,0.0880,0.0889,0.4834,0.0913,600
E,0.6431,0.6323,0.6747,0.1203,0.1192,0.1245,0.0898,0.0923,0.0879,0.0899,0.1018,0.0898,600
F,0.5652,0.5821,0.5742,0.1256,0.1289,0.1302,0.0922,0.0905,0.0941,0.0963,0.4674,0.0992,600
G,0.4367,0.4322,0.4441,0.1078,0.1079,0.1055,0.2342,0.0936,0.0913,0.0919,0.0987,0.0946,600
H,0.4693,0.4872,0.4768,0.1165,0.1048,0.1082,0.0960,0.0961,0.0960,0.0923,0.0907,0.0879,600
