, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0949,0.0947,0.0957,1.1098,1.0991,1.1214,1.1347,1.1466,1.1287,1.1242,1.1324,1.2277,600
B,0.1053,0.1039,0.1154,1.0593,1.0665,1.0857,1.3327,1.2539,1.3626,1.1519,1.0463,1.2737,600
C,0.6629,0.7062,0.7352,0.7771,0.7933,0.8028,0.7109,0.7620,0.7491,0.6740,0.6898,0.7051,600
D,0.1234,0.1093,0.1106,0.8478,0.8439,0.8343,0.8431,0.8387,0.8196,0.7704,0.7488,0.7770,600
E,0.3976,0.4081,0.3749,0.5998,0.4691,0.6484,0.2162,0.2170,0.1954,0.1604,0.1564,0.1603,600
F,1.0545,1.0370,1.0535,1.0547,1.0568,1.0935,1.0993,1.1444,1.1474,1.0774,1.0621,1.1399,600
G,0.9973,1.0606,1.0903,0.5920,0.6426,0.6402,0.7537,0.9913,0.7831,0.7869,0.7529,0.8067,600
H,0.0973,0.1270,0.1109,1.0886,1.0637,1.0869,0.7957,0.9013,0.8397,0.7997,0.8696,0.7815,600
