, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.4672,0.4921,0.4637,0.0954,0.0951,0.0970,0.0868,0.0860,0.0921,0.0897,0.2050,0.0997,600
B,0.3949,0.4280,0.4346,0.1007,0.0994,0.0985,0.0907,0.0925,0.0871,0.0891,0.2107,0.0887,600
C,0.2936,0.2936,0.2836,0.0934,0.0933,0.0927,0.2987,0.0860,0.0886,0.0920,0.2023,0.0963,600
D,0.4144,0.4128,0.4238,0.1129,0.1076,0.1115,0.0914,0.0919,0.0879,0.0887,1.2278,0.0964,600
E,0.3703,0.3804,0.5078,0.1112,0.1104,0.1167,0.0892,0.0907,0.0869,0.0891,0.0962,0.0923,600
F,0.7541,0.7159,0.7319,0.1864,0.1913,0.1886,0.0890,0.0896,0.0907,0.3745,1.7225,0.0983,600
G,0.3938,0.3803,0.3870,0.0999,0.0965,0.0996,0.1559,0.0917,0.0889,0.0918,0.1037,0.1002,600
H,0.6312,0.6599,0.6536,0.1097,0.0972,0.1025,0.0888,0.0914,0.0969,0.0959,0.0971,0.0927,600
