, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.4677,0.4907,0.4649,0.0945,0.0948,0.0964,0.0858,0.0856,0.0913,0.0883,0.1971,0.0985,600
B,0.3946,0.4286,0.4376,0.1006,0.0987,0.0971,0.0901,0.0925,0.0858,0.0873,0.2005,0.0900,600
C,0.2910,0.2987,0.2874,0.0932,0.0923,0.0919,0.2599,0.0868,0.0882,0.0913,0.1968,0.0940,600
D,0.4202,0.4145,0.4205,0.1107,0.1059,0.1093,0.0905,0.0916,0.0874,0.0893,1.2242,0.0936,600
E,0.3739,0.4515,0.5203,0.1102,0.1099,0.1158,0.0886,0.0899,0.0861,0.0902,0.0956,0.0925,600
F,0.7473,0.7186,0.7354,0.1837,0.2118,0.1895,0.0879,0.0889,0.0894,0.1642,1.7250,0.0984,600
G,0.3963,0.3807,0.3884,0.0999,0.0966,0.1000,0.2050,0.0912,0.0882,0.0920,0.1035,0.1006,600
H,0.6347,0.6585,0.6535,0.1101,0.0986,0.1035,0.0883,0.0931,0.0969,0.0980,0.0965,0.0925,600
